0,0
1,1.5734634699137438
1,1.5183482379386946
1,1.520225259742052
1,1.5436466284401982
1,1.5282477803117582
1,1.5342139012127476
1,1.5641610664821335
1,1.5133394050142386
1,1.5396348595127203
1,1.5787619586596853
2,2.9120907751074556
2,2.9641125274782434
2,2.943831498707307
2,2.9478841801636744
2,2.9802878973979867
2,2.959313099655795
2,2.9316267199735795
2,3.001342312807436
2,2.925682449326026
2,2.908879773040599
3,4.496164333722422
3,4.209327299598632
3,4.328191184039275
3,4.400179603278179
3,4.3283128955594155
3,4.3648291450383585
3,4.285879092812395
3,4.284124745201661
3,4.4035122236376925
3,4.409019502084961
4,5.795457293242287
4,5.78523931589331
4,5.501794085816389
4,5.8700168215435
4,5.650250716754561
4,5.715087691759725
4,5.7832702146769694
4,5.579490301150251
4,5.720578323007306
4,5.714595967223704
5,7.068029402151919
5,7.057374703871289
5,6.951758146073631
5,6.845590088225655
5,6.971942707218247
5,7.063748318397356
5,7.176991214041927
5,6.73767485621432
5,6.872537836567526
5,7.0583883639609395
6,8.451052829356112
6,8.111826791592122
6,8.156912530941124
6,8.41895749989136
6,8.41614478411916
6,8.009570303567257
6,8.566268992394669
6,8.134502413603844
6,8.244115044439125
6,8.615690903576475
7,9.447228529553334
7,9.612543345268692
7,9.7836635158198
7,9.26017676294617
7,9.403237021407628
7,9.589057287263927
7,9.818226166602333
7,9.064482070148257
7,10.213674105379019
7,9.39630221595748
8,10.961406962131921
8,10.617434771679678
8,11.164136175022016
8,11.141403757626952
8,10.923474548638493
8,10.660929736500439
8,11.15320842237548
8,10.910711765689028
8,10.439981983997917
8,10.863287765998846
9,12.670562516794302
9,12.229619689018705
9,13.336214052024953
9,11.69287708956
9,12.035381571992707
9,12.303322081527801
9,12.609154171662063
9,12.287270443317428
9,12.05140121864338
9,12.582786801271327
10,13.376647482317251
10,13.698564906617928
10,13.33569038513633
10,14.077795833388574
10,13.343254684673134
10,13.38919314410631
10,14.16679431281926
10,12.952980598650536
10,14.060238088214392
10,13.708649877565854
11,16.127404179824826
11,15.025654427473246
11,15.503489603268434
11,14.527662644601506
11,15.420807904999414
11,15.043033982275684
11,15.046336595587983
11,15.531361615470397
11,14.477899676186617
11,15.561862546473039
12,15.234533610615165
12,15.23529450225171
12,16.5649984913279
12,14.553211658241521
12,15.987424442596193
12,14.616346958702927
12,15.459224367338214
12,15.436579908138029
12,16.05831110512148
12,14.564329285548851
13,16.591697592538786
13,17.811202621292868
13,16.543094813579263
13,17.049544971927606
13,16.664096778249885
13,16.56351681870839
13,17.060523045696844
13,16.602001793472056
13,17.179427631479246
13,17.188213690481312
14,19.24981641944485
14,17.901964186289003
14,19.25906198544058
14,17.052657342458325
14,18.497387995606637
14,19.23431953666718
14,17.816449499293807
14,18.422738705744873
14,17.117278117448095
14,19.296488330473267
15,20.07639390150739
15,18.807631470680224
15,20.94199179157388
15,19.051249324351947
15,20.980520643355998
15,17.71513683360023
15,20.044319873453716
15,20.052355132354357
15,19.257138777480698
15,19.134694562792056
16,22.149812500693123
16,19.972842902404686
16,20.144154260187033
16,22.711997119240174
16,20.493478865249752
16,20.06909795847376
16,22.008690546341622
16,19.90546774577425
16,22.497853096556213
16,20.036247980517427
17,25.704030411167267
17,20.698593520487236
17,21.409351952096348
17,23.78313215437502
17,22.14667810705564
17,21.784738855283
17,22.816496099336497
17,21.060500615098793
17,23.7935545357076
17,21.84176698231825
18,25.102455361684964
18,24.53774364479598
18,23.24486810019951
18,22.953026047388487
18,23.980983555006038
18,21.637846669256415
18,25.567260673283357
18,24.06370625358577
18,22.738537428178077
18,23.058390839984224
19,25.760484168645856
19,25.09728081636243
19,25.40163499817859
19,23.829133520968004
19,24.014265523905603
19,24.217032162033345
19,25.171829998637676
19,23.898139994547243
19,24.191666707521513
19,25.33271848263545
20,30.241532588044862
20,23.84236755626624
20,28.540766822708612
20,23.804587243958903
20,26.795716318200665
20,25.26755369794329
20,25.233988573333146
20,28.274793001922937
20,26.648148583474644
20,23.977816696188953
