1,0.0014492753623188406
2,0.0031645569620253164
3,0.005263157894736842
4,0.0072992700729927005
5,0.00909090909090909
6,0.010309278350515464
7,0.0125
8,0.013888888888888888
9,0.015873015873015872
10,0.016129032258064516
