1,0.0017152658662092624
2,0.0038022813688212928
3,0.005780346820809248
4,0.007692307692307693
5,0.009523809523809525
6,0.011235955056179775
7,0.011111111111111112
8,0.015384615384615385
9,0.017241379310344827
10,0.0196078431372549
