1,0.0015060240963855422
2,0.003401360544217687
3,0.0051813471502590676
4,0.0078125
5,0.01020408163265306
6,0.011764705882352941
7,0.0125
8,0.014925373134328358
9,0.016666666666666666
10,0.018867924528301886
